Book,Chapter,Verse,Text
Matthew,16,12,"Irail ap weweki, me a kaidin masanier, me ren kalaka kalep en prot, pwe ren kalaka padak en Parisär o Sadusär."
Matthew,16,13,"Iesus lao koti dong wein Säsarea Pilipi, ap kotin kainoma ren sapwilim a tounpadak kan masani: Da me aramas kin inda, is me ngai, Nain aramas?"
Matthew,16,14,"Irail potoan ong: Akai: Ioanes saunpaptais, a akai: Elias, o pil akai: Ieremias de amen ren saukop oko."
Matthew,16,15,"Ap kotin masani ong irail: A komail, is me komail kin inda me nai?"
Matthew,16,16,"Simon Petrus ap sapeng potoan ong: Ir me Kristus, Sapwilim en Kot ieias!"
Matthew,16,17,"Iesus ap kotin sapeng masani ong i: Koe meid pai Simon nain Iona, pwe kaidin uduk o nta, me kasale ong uk met, pwe Sam ai, me kotikot nanlang,"
Matthew,16,18,"A I pil indai ong uk, koe Petrus, a I pan kauada pon paip wet ai momodisou a wanim en pweleko kan sota pan kak kawela i."
Matthew,16,19,"I pan ki ong uk kapiri pan wein nanlang kan. A meakot koe pan saliedi nin sappa, pan salidi nanlang; o meakot, koe pan lapwada nin sappa, pan lapwada nanlang."
Matthew,16,20,"A ap kotin masani ong sapwilim a tounpadak kan, me ren der indang meamen, me i me Kristus."
Matthew,16,21,"I ansau me Iesus kotin tapiadar kasale ong sapwilim a tounpadak kan, me a pan kotilang Ierusalem o kalokolok laud ren saumas akan, o ren samero lapalap akan, o ren saunkawewe kan, o me a pan kalokolok toto o kamela o ni ran kasilu a pan maureda,"
Matthew,16,22,"Petrus ap ukadar i, kapukapung i indada: Maing re kotin kupura pein ir, mepukat sota pan pwai ong ir!"
Matthew,16,23,"A ap kotin saupeido masani ong Petrus: Kola muri Satan! Koe men kamakar ong ia, pwe om lamelam kaidin en Kot, a en aramas,"
Matthew,16,24,"Iesus ap kotin masani ong sapwilim a tounpadak kan: Meamen pan idauen ia en tounmeteki pein i, ap wada a lopu, idauen ia."
Matthew,16,25,"Pwe meamen dorela maur a, pan pupe sang, a meamen kasela maur a pwreki ngai, i me pan diarada."
Matthew,16,26,"Pwe da kadepa ong aramas o, ma a aneki sappa pon, ap kasela maur a? De da me aramas pan kak kida, pwen kasapaledo maur a?"
Matthew,16,27,"Pwe Nain aramas pan kokido lingan en Sam a, o sapwilim a tounlang kan pan iang i; i ari pan pwain ong aramas akan duen ar wiawia kan."
Matthew,16,28,"Melel I indai ong komail, akai me iang mimi met, me sota pan mela, irail lao kilang Nain aramas a kodo nan a wei."
Matthew,17,1,"MURIN pong wonu pong Iesus ap kotin ukadar Petrus, o Iakopus, o ri a Ioanes kalua ir dalang pon nana ileila eu kalapuk."
Matthew,17,2,"I ari kotin linganla mo ’rail silang i lingaling dueta katipin, o sapwilim a likau o puetpuet eta marain eu."
Matthew,17,3,"A kilang, Moses o Elias pwara dong ir, kasokasoi ong i."
Matthew,17,4,"Petrus ap sapeng potoan ong Iesus: Maing, meid mau atail kotikot met. Ma re kotin mauki se pan kauada kisin im sili kis: Tanpas ar, o eu sapwilim en Moses, o eu sapwilim en Elias."
Matthew,17,5,"Ni a kasokasoidar, kilang, pali en dapok pali ap kadupal irail edi; o kilang, ngil eu peidido sang nan dapok o, me masani: Iet nai Ol kompok, me I kin polaule kida! Komail ron i!"
Matthew,17,6,"Tounpadak kan lao rongadar met, rap pupedier pon mas arail, masapwekadar kaualap."
Matthew,17,7,"Iesus ap kotido, sair ir, masani: Uda, der masak!"
Matthew,17,8,"Irail lao saradar, sota amen, me re kilanger, pwe Iesus eta."
Matthew,17,9,"Ari, ni arail kotikot kodido sang ni nana o, Iesus ap kotin masani ong irail masani: Komail depa indai ong meamen duen kasansal o, Nain aramas lao mauredar sang ren me melar akan."
Matthew,17,10,"Sapwilim a tounpadak kan kalelapok re a indada: Da me saunkawewe kan kin indinda, dene Elias pan kotido mas?"
Matthew,17,11,"A kotin sapeng masani ong irail: Nan melel, Elias pan pwarado mas kapungala karos."
Matthew,17,12,"A ngai indai ong komail, Elias me pwaradoer, a re sasa i, pwe irail wiai ong i meakan, me re men wiada. Iduen Nain aramas pil pan kamekam re ’rail."
Matthew,17,13,"Tounpadak kan ap asadar, me a kotin masani ong irail duen Ioanes saunpaptais o."
Matthew,17,14,"Irail lao lel dong pokon o, aramas amen poto dong i kelepuki mo a sakaradar:"
Matthew,17,15,"Maing kupura nai ol o, pwe a pweipwei o madak kaualap, pwe pan pak toto a kin pupedi nan iai o nan pil,"
Matthew,17,16,"Ngai ari wa dong i ren sapwilim ar tounpadak kan, a irail sota kak kakelada i."
Matthew,17,17,Iesus ap kotin sapeng masani: Di wet meid soposon o katiwo. Ia arain ai pan mi re omail? Ia arain ai pan kokoa komail? Wa dong ia!
Matthew,17,18,"Iesus ap kotin kidaua i, tewil ari kodi sang lole; putak o ap kelailadar ni auer ota."
Matthew,17,19,A tounpadak kan ap kelep poto dong Iesus potoan ong: Da me kit so kak kauseki wei sang i?
Matthew,17,20,"A ap kotin masani ong irail: Aki omail soposon. Pwe melel I indai ong komail, ma omail poson pan laude ong wan katiring, komail pan kak indang nana wet: Koda sang wasa en, kola monen! I ap pan kola, sota me sota pan kak pa omail."
Matthew,17,21,"Song wet sota kin koki sang meakot, kapakap o kaisesol eta."
Matthew,17,22,"A ni ar kotikot sili nan wein Kaliläa, Iesus kotin masani ong irail: Nain aramas pan pangalang nan pa en aramas."
Matthew,17,23,"Irail pan kamela i, a ni ran kasilu a pan maureda. Irail ari mamauk kaualap."
Matthew,17,24,"Irail lao kotilon ong nan Kapernaum, saunopwei kai ap ko dong Petrus indang i: Omail Saunpadak sota kin iang nopwei?"
Matthew,17,25,"A masanier: Ei. A lao pedelong ong nan im o, Iesus ap kotin madang masani: Simon, da me koe lamelame, nanmarki en sappa kin ale taksis de nopwei sang ren is? Sang ren nairail seri de sang men liki kan?"
Matthew,17,26,"Petrus potoan ong i: Sang ren men liki kan. Iesus kotin masani ong i: Ari, seri kan me saladok."
Matthew,17,27,"Ari so, pwe kitail der kamakar irail ada, kola ni oror kasedi kas, a mam men mas, me pan lodi, apiada, kasara pasang au a, koe pan diar lepen moni lep; i me koe pan ale o kida ai o noum."
Matthew,18,1,NI auer ota tounpadak kan poto dong Iesus potoan ong: Iaduen is me pan lapalap nan wein nanlang?
Matthew,18,2,"Iesus lao kotin molipeido kisin seri amen, ap kotin kotiki ong nan pung arail,"
Matthew,18,3,"Masani: Melel I indai ong komail, ma komail sota pan wukila, wiala song en kisin seri, komail sota pan kak ko ong nan wein nanlang."
Matthew,18,4,"Ari, meamen pan kasapwiledi pein i, dueta kisin seri men et, i me pan lapalap nan wein nanlang."
Matthew,18,5,"O ma amen apwali kisin seri men due met ni ad ai, i me kin apwali ia."
Matthew,18,6,"A meamen me pan kamakar amen ir, me tikitik, me poson ia, a mau ong, takai en plaua eu en sali ong tapin wor a, ap kamopela nan madau wasa me lol."
Matthew,18,7,"Suedi ong sappa pweki a men kamakar akan, Ari so, men kamakar akan udan mia; suedi ong aramas o, me men kamakar pan tapi sang ia."
Matthew,18,8,"A ma apali en pa om de apali en nä om pan kamakar uk, lepuke sang, o kase sang uk, pwe a mau ong uk ko ong maur ni om dangidang de sikilikil, sang om pa de nä pokon mia, ap ko ong kisiniai soutuk."
Matthew,18,9,"O ma apali en mas om pan kamakar uk, waikada sang o kase sang uk, pwe a mau ong uk, ko ong maur ni om mas pali, sang mas om pokon mia ap lokidokila nan iai en pweleko."
Matthew,18,10,"Kalaka, pwe komail der mamaleki amen tikitik pukat; pwe I indai ong komail, me arail tounlang kan, me mi nanlang, kin ariri Sam ai, me kotikot nanlang."
Matthew,18,11,"Pwe Nain aramas kodon dorela, me salongalar akan."
Matthew,18,12,"Da me komail lamelame, ma aramas amen, naineki sip epuki, a amen irail pan salongala, a so pan pwilikidi duekduamen pon nana, ap kola raparapaki me salongala?"
Matthew,18,13,"A ma a pan diar, melel I indai ong komail, a pan peren kida, me men en sang duekduamen, me sota salongalar."
Matthew,18,14,"Iduen Sam omail, me kotikot nanlang, sota kotin men, amen kisin seri pukat en salongala."
Matthew,18,15,"A ma ri om ol wia dip ong uk, en kelep kila i, kapung ong i dip a; ma a pan rong uk, nan koe kasapaledo ri om."
Matthew,18,16,"A ma a sota pan rong uk, ap ukada amen de riamen, pwe meakaros en mi ren saunkadede riamen de silimen."
Matthew,18,17,"A ma a kang rong irail, ap kaireki momodisou, a ma a pil kang rong momodisou, ap wia kin i men liki o saunopwei men."
Matthew,18,18,"Melel I indai ong komail, me komail pan saliedi nin sappa, pan salidi nanlang, o me komail pan lapwada nin sappa, pan lapwada nanlang."
Matthew,18,19,"I pil indai ong komail, ma riamen nin sappa pan minimin pene ni meakot, me re men poeki, a pan pwai ong ira sang Sam ai, me kotikot nanlang."
Matthew,18,20,"Pwe wasa kis, me riamen de silimen pokon pena ni ad ai, i wasa I kin mi nan pung arail."
Matthew,18,21,"Petrus ap kai dong i potoan ong: Maing, pan pak depa i en makeki ong ri ai ol o, me wia dip ong ia? A itar ma a pan me isepak?"
Matthew,18,22,"Iesus kotin masani ong i: I indai ong uk, kaidin isepak eta, a pan pak isu wad iseisok."
Matthew,18,23,"I me wein nanlang rasong nanmarki amen, me pan kapukapung na ladu kan."
Matthew,18,24,"A ni a tapiada kapukapung, amen ap wisike dong i, me pwaipwandeki talent nen."
Matthew,18,25,"A ni sota a men pwain, a monsap ap masanier, me a pan netila, o a paud, o na seri kan, o karos, me a aneki, pwen pwainda."
Matthew,18,26,"A ladu o ap poridi mo a pongi, potoan ong: Maing kom kotin kanongama ong ia, i pan pwain ong komui karos."
Matthew,18,27,"A monsap en ladu o ap pokela, ap lapwada o makeki ong i a pwaipwand."
Matthew,18,28,"A ladu ota ap koieila, diaradar kis a ladu amen, me pwaipwand ong i denar epuki; i ari koledi i, padik pena tapin wor a indada: Kapungala, ma om pwaipwand mia."
Matthew,18,29,"Ladu ap poridi mo a, poeki indada: Kom kotin kanongama ong ia, i pan pwain ong komui."
Matthew,18,30,"A a kang, ap koieila, kasedi ong nan imateng lao a kapungala a pwaipwand."
Matthew,18,31,"A kis a ladu kan lao kilanger me wiauier, rap mauk kaualap, koieila kaireki arail monsap karos, me wiauier."
Matthew,18,32,"A monsap ap ekere dong i, masani ong i: Koe meid ladu sued amen! I make ki ong uk er om pwaipwand karos pweki om poeki re i."
Matthew,18,33,"Menda koe sota kadek ong ri om ladu, duen i kin kadek ong uk er?"
Matthew,18,34,A monsap ap makar kidar o pangalang i ren saun kalokolok lao a kapungalar a pwaipwand karusia.
Matthew,18,35,"Iduen Sam ai nanlang, pan pil wia ong komail, ma komail sota pan makeki sang nan mongiong omail ong ri omail."
Matthew,19,1,"KADEKADEO Iesus lao kaimwisokela padak pukat, ap kotila sang Kaliläa, koti dong wein Iudäa palilan Iordan."
Matthew,19,2,O pokon kalaimun idauendo i. I ari kotin kakelail ir adar wasa o.
Matthew,19,3,"Parisär akai ap kodo kasongesong i indada: Me pung, ol en kasela a paud pweki okotme?"
Matthew,19,4,"A ap kotin sapeng masani: Komail sota doropwe, me i, me wia ir adar ni tapio, a kotin wiadar ol o li?"
Matthew,19,5,A ap kotin masani: I me aramas amen pan pweidedi sam a in a pat ong eta a paud; ira ari pan udukala eu;
Matthew,19,6,"Ira ari solar riamen pwe uduk eu. Ari, me Kot kotin kapad penaer, aramas depa kamueit pasang."
Matthew,19,7,"Irail ap indai ong i: A da me Moses masaniki, kisin likau en kamueit en koda, ol ap pan muei sang a paud?"
Matthew,19,8,"A kotin masani ong irail: Moses mueid ong komail er, en kasela omail paud akan pweki mongiong omail kapitakailar. A sang ni tapi o a sota kin due."
Matthew,19,9,"A ngai indai ong komail: meamen kasela a paud, ma sota pweki nenek, ap paudekida amen; nan a kamal, o me pan paudeki, me lokidokilar o, a kin kamal."
Matthew,19,10,"Sapwilim a tounpadak kan ap potoan ong i: Ma iduen kusoned, me ol o en kapwaiadang a paud, a sota mau ong papaud."
Matthew,19,11,"A ap kotin masani ong ir: Kaidin karos, me pan kak weweki padak pot et, irail eta, me a muei ong er."
Matthew,19,12,"Pwe akai mia, me udan sota unsok, a akai, me aramas ki sanger, a pil akai, me wia kapwat pweki wein nanlang. Meamen kak ong weweki, i en weweki."
Matthew,19,13,"Kisin seri kai ap wisike dong i, pwen pwil po ’rail lim a kan o laolaoki, a tounpadak kan kapoui irail."
Matthew,19,14,"A Iesus kotin masani: Mueid ong kisin seri kan, en ko dong ia. Der kalik irail edi! Pwe iei song en me udan wein nanlang."
Matthew,19,15,"I ari kotikida po ’rail lim a kan, ap kotila sang wasa o."
Matthew,19,16,"O kilang, amen poto dong i potoan ong: Saunpadak da me mau kot, i en wiada, pwe i en aneki maur soutuk?"
Matthew,19,17,"A ap kotin masani ong i: Menda koe idok re i duen me mau? Pwe amen ta me mau. A ma koe men ko ong maur, dadaurata kusoned akan!"
Matthew,19,18,"A ap potoan ong: Kusoned da? A Iesus kotin masani, iet akan: Koe der kamela aramas; Koe der kamal; Koe der pirap; Koe der kadede likam;"
Matthew,19,19,Kakaki sam om o in om; o pok ong men imp om dueta ong pein uk.
Matthew,19,20,Manakap ap potoan ong i: Mepukat karos i kapwaiadar; a da me i en pil wia?
Matthew,19,21,"Iesus kotin masani ong i: Ma koe men unsokela, u kowei, netikila om dipisou, ap kisakisaki ong me samama kan, koe ap pan aneki om pai nanlang, o kodo idauen ia do."
Matthew,19,22,"Manakap lao ronger masan pot et, ap mamauk koieila, pwe a dipisou me toto."
Matthew,19,23,"Iesus ap kotin masani ong sapwilim a tounpadak kan: Melel I indai ong komail, meid apwal ong me kapwapwa kan, en pedelong ong nan wein nanlang."
Matthew,19,24,"I pil katitiki ong komail, me mangai, kamel en tilong nan au en dikok eu, sang me kapwapwa en ko ong nan wein Kot."
Matthew,19,25,"Sapwilim a tounpadak kan lao rongadar met, ap puriamuiki kaualap indada: Ari, is me pan kak kamaurela?"
Matthew,19,26,"Iesus ap kotin saupei wong irail, ap kotin masani ong irail: A so kak pan aramas, a ren Kot meakaros me kak."
Matthew,19,27,"Petrus ap sapeng poto dong i: Masani, kit likidmaliela meakaros, ap idedauen komui, a da me pan katingi kit?"
Matthew,19,28,"Iesus ap kotin masani ong irail: Melel I indai ong komail, komail me idedauen ia do ni ipwi sapal, Nain aramas lao mondi pon mole lingan, komail pil pan mondi pon deun kadeik, kakaunda kainok en Israel eisokriau."
Matthew,19,29,"O meamen kasela im a kan, de ri a ol o li akan, de sam a, de in a, de a paud, de seri, de sap pweki ad ai, nan a pan ale pan pak epuki o sosoki maur soutuk."
Matthew,19,30,"A me toto men moa, pan muri; a men muri pan moa."
Matthew,20,1,"PWE wein nanlang rasong kaun pan im amen, me sangkonai ong raparapaki toundodok kai nan a mat en wain."
Matthew,20,2,"Irail lao inauki pena, me denar eu ni ran eu, ap kadar ir ala nan a mat en wain."
Matthew,20,3,"A pil kotila ni auer kasilu, ap masani akai, me momod mal nan deun saunet akan,"
Matthew,20,4,"Ap masani ong irail: Komail pil kola nan mat en wain o, o meakot me pung, i pan pwain ong komail; irail ari kola."
Matthew,20,5,A pil kola ni auer kawonu o kaduau o wiadar dueta.
Matthew,20,6,"A pil kotila ni auer eisokeu, ap diaradar akai, me momod mal, ap masani ong irail: Da me komail momodeki mal ran pon?"
Matthew,20,7,"Irail potoan ong: Aki sota amen, me kadokeki kit. Ap masani ong irail: Komail pil kola nan mat en wain o, komail pan ale me pung."
Matthew,20,8,"A lao sautik penaer monsap en mat en wain masani ong a saunkoa: Kapokon pena toundodok kan o pwain ong irail. Tapiada sang ren men pwand oko lao kokodo lel men madang kan,"
Matthew,20,9,"Me kadodokier ni klok eisokeu kan ap kodo, amen amen ap ale denar eu."
Matthew,20,10,"A men mas akan lao kodo, rap kiki ong, me re pan ale siki sang, a re pil aleer denar ta ieu."
Matthew,20,11,"Irail lao ale, rap lipaned ong monsap o."
Matthew,20,12,"Indada: Mepukat dodok auer ta ieu, a komui karasai kit pena; kit me dodokki apwal en ran o karakar en katipin."
Matthew,20,13,"A ap kotin sapeng masani ong amen re ’rail: Kompoke pai, kaidin me sapung, me i wiai ong uk. Kita sota inauki pena denar eu?"
Matthew,20,14,"Ale me om, kowei, i men pwain ong me pwand pukat rasong uk."
Matthew,20,15,"De iaduen, a sota pung, i en wiaki me udan ai, me i mauki? De por en mas om me sued pweki ai kadek?"
Matthew,20,16,"Ari, me pwand akan pan moa, a me moa kan pan pwand, pwe me toto paeker, a me malaulau me piladar."
Matthew,20,17,"Iesus lao kotin kodala Ierusalem, a kotin kelepe kila tounpadak ekriamen pon al a, masani ong irail:"
Matthew,20,18,"Kilang, kitail kin kodalang Ierusalem o Nain aramas pan ko ong ren samero lapalap o saunkawewe kan, o irail pan kadeikada, en kamela i."
Matthew,20,19,"O re pan pangala i ren men liki kan, pwen kapikapiti i, o kaloke, o kalopuela, a ni ran kasilu a pan maureda."
Matthew,20,20,"In en nain Sepedäus ap poto dong i, a na putak riamen iang i, pongi i o poeki okotme re a."
Matthew,20,21,"A ap kotin masani ong i: Da me koe mauki? A potoan ong i: Re kotin mueid ong ai tungol putak riamen, en mondi re ir, amen ni pali maun omui, amen ni pali maing omui nan omui wei."
Matthew,20,22,"A Iesus kotin sapeng masani: Koma sota asa, me koma poeki. Koma kak nim dal me I pan nim? Ira potoan ong: Se kak."
Matthew,20,23,"A kotin masani ong ira: Melel, komail pan tungole ai dal, a momod ni pali maun o maing i, I sota kak mueid ong, pwe pwais en irail me a onop onger sang ren Sam ai."
Matthew,20,24,"Ni en ek oko ar rongadar, ap suede kidar pirien o."
Matthew,20,25,"A Iesus kotin molipe ir do masani: Komail asa, duen saupeidi en wei pokon ar kin poe irail edi, o me lapalap akan kin manaman ong irail."
Matthew,20,26,"A duen met a sota pan wiaui nan pung omail. A me men laud nan pung omail, en papa komail."
Matthew,20,27,"O meamen re omail, me men saumas, i en lidui komail."
Matthew,20,28,"Dueta Nain aramas, me kaidin kodo, pwe aramas en papa, a pwe i en papa o kida maur a wiliandi me toto."
Matthew,20,29,"Ni arail kotila sang Ieriko, pokon kalaimun idauen la i."
Matthew,20,30,"A kilang, ol maskun riamen momod ni kailan al o. Ni ara rongadar, me Iesus kotin daulul, ira ap likelikwir indada: Maing kupura kit, ir me sapwilim en Dawid!"
Matthew,20,31,"A pokon o kidau ira da, pwen nenenla. A ira kalaudela ara likelikwir indada: Maing, kupura kit, ir me sapwilim en Dawid!"
Matthew,20,32,"Iesus ari kotin udi, molipe ira do masani: Da me koma mauki, I en wiai ong koma?"
Matthew,20,33,"Ira potoan ong: Maing, mas at en kapad pasang!"
Matthew,20,34,Iesus ari kupuro kin ira dar o kotin sair mas ara. Mas ara ari madang pad pasanger; ira ap idauenla i.
Matthew,21,1,"NI arail koren iong Ierusalem o lel ong Petpake impan dol Oliwe, Iesus ap kotin poronela tounpadak riamen."
Matthew,21,2,"Masani ong ira: Koma ko ong nan kanim monen, a madang koma pan diar esel amen, me salidi, o na pul mi imp a, lapwa ira da, ap kare dong ia!"
Matthew,21,3,"A ma meamen pan indang koma meakot, koma pan indada: Kaun o men dake, i ari pan madang kadar ira do."
Matthew,21,4,"A mepukat karos wiauier, pwen pwaida, me lokido ren saukop o me masani:"
Matthew,21,5,"Kaireki nain Sion seripein: Kilang, om Nanmarki kotido re om. A kotin opampap o kaipokedi pon esel li amen."
Matthew,21,6,"A tounpadak ko lao kolar, o wiadar duen Iesus kotin masani ong ira,"
Matthew,21,7,"Ira ap wado esel o na, ap irepadi po ’ra arail likau kan a ap kotin kaipokedi poa."
Matthew,21,8,"O pokon kalaimunia irepadi arail likau kan nani al o, a akai paledier ran tuka kan irepadi nani al o."
Matthew,21,9,"A pokon o, me tiong moa, o me idauen, ngisingis indada: Osiana ong sapwilim en Dawid! Meid iasanai me kotido ni mar en Kaun, osiana nanlang."
Matthew,21,10,"A lao kotilong ong nan Ierusalem, toun kanim ap mokimokid indada: Is i?"
Matthew,21,11,"Pokon o katitiki: Nan i Iesus, saukop en Nasaret en Kaliläa."
Matthew,21,12,"Iesus ap kotilong ong nan im en kaudok en Kot, ap kotin kase sang karos, me kin netinet nan im en kaudok, o kotin wukededi tepel en saunkawilian moni ko, o deun men netin muroi."
Matthew,21,13,"O kotin masani ong irail: A intingidi: Im ai pan adaneki im en kapakap, a komail wia kilar deu en lipirap."
Matthew,21,14,A me maskun o me sikil akan poto dong i nan im en kaudok o; i ari kotin kakel irail adar.
Matthew,21,15,"A samero lapalap o saunkawewe kan lao kilanger manaman akan, me a kotin wiadar, o seri kan nan im en kaudok, me ngisingis indada: Osiana ong sapwilim en Dawid! Irail ap makara kidar,"
Matthew,21,16,"Indai ong i: Kom sota mangi, me mepukat katitiki? A Iesus kotin masani ong irail: Ei, komail saikenta doropwe: Sang nan au en seri o me kin kang didi, ir me kotin kapwaiadar kaping eu?"
Matthew,21,17,"I ari kotin muei sang irail, kotila sang nan kanim o, koti dong Petanien o pweiokidi wasa o."
Matthew,21,18,"A ni mansang ni a kotin purlang kanim o, ap men konotedar:"
Matthew,21,19,"A kotin masani tuka pik pot ni kailan al o, ap kotilang i. A sota, me a kotin diaradar, pwe ta eta, ap kotin masani ong i: Koe solar pan wa kokolata! A tuka pik ap madang mongedier."
Matthew,21,20,"Tounpadak kan lao kilanger, irail ap puriamui kidar indada: Daduen tuka pik o madang mongelar."
Matthew,21,21,"A Iesus kotin sapeng masani ong irail: Melel I indai ong komail, ma komail poson, ap sota peikasal, kaidin met eta, me wiaui ong tuka pik en, me komail pan kak wiada, pwe ma komail pan indang nana wet: Mokid wei lokidokila nan madau, nan a pan pwaida."
Matthew,21,22,"O meakaros komail pan poeki ni omail kapakap, ap poson komail pan ale."
Matthew,21,23,"A lao kotilong ong nan im en kaudok o, samero lapalap akan o saumas en toun sap o ap ko dong i ni a kotin kaukawewe indada: Manaman en is, me komui wiaki mepukat? O is me ki ong komui manaman wet?"
Matthew,21,24,"A Iesus kotin sapeng masani ong irail: I pan pil kalelapok meakot re omail, ma komail pan sapeng ia, I pil pan indang komail manaman en is, me I wiaki mepukat."
Matthew,21,25,"En Ioanes a paptais a tapi sang ia? Men nanlang de me ren aramas? Irail ap lamelame nan pung arail katiti, ma kitail pan inda men nanlang, a pan masani ong kitail: Da me komail so posonki i?"
Matthew,21,26,"A ma kitail inda, me ren aramas, kitail masak pokon o, pwe karos kin wia saukopki Ioanes,"
Matthew,21,27,"Irail ari sapeng Iesus potoan ong: Kit sota potoan. I ari pil masani ong irail: I sota pil pan indai ong komail, manaman en is, me I wiaki mepukat."
Matthew,21,28,"A iaduen omail lamelam? Aramas amen naineki ol riamen. A kola ren amen indang i: Lao, kola ran wet dodok nan ai mat en wain."
Matthew,21,29,"A sapeng indada: I sota mauki; a mur ekis a kalukila, ap koieila."
Matthew,21,30,O a kola ren me teio indai ong pil dueta. I me sapeng indada: Ei maing; ap sota kola.
Matthew,21,31,"Ari, is re ’ra, me wiadar insen en sam a? Irail potoan ong i: Men mas o. Iesus kotin masani ong irail: Melel I indai ong komail, saunopwei o me nenek kan pan mo ’mail pedelong ong nan wein Kot."
Matthew,21,32,"Pwe Ioanes pwara dong komail, padapadak ong komail duen al pung, a komail sota kamelele i; a saunopwei o me nenek kan kamelele i. A komail lao kilanger, komail sota kalukila, pwen kamele i."
Matthew,21,33,"Komail rong pil apot karaseras! Kaun pan im amen padukedier mat en wain eu o kele pene, ap weiradar deun men wungid wan wain, o kauada im en daulik eu, ap kasile kin i ong saumat akai, o momaitelar nan wai."
Matthew,21,34,"A lao ansau en rak, a kadaralang saumat akan a ladu kai, pwen ale a wan wain."
Matthew,21,35,"Saumat akan ap saikedi a ladu kan; re woki amen, kamela amen, a amen me re kate."
Matthew,21,36,"A pil kadarala ladu kai, toto sang men mas, Irail ari wiai ong irail pil dueta."
Matthew,21,37,A ikmuri a kadara wong irail na ol masani: Nan re pan masak nai ol.
Matthew,21,38,"A saumat akan lao kilanger ol o, irail ap kasokasoi nan pung arail: I me pan ale soso, ukodo kitail en kamela i, a kitail pan id ale a soso."
Matthew,21,39,"Irail ari saikedi i o kasapoke sang i nan mat en wain o, o kamela i."
Matthew,21,40,"Ari, monsap en mat en wain lao pwarado, da me a pan wiai ong saumat pukat?"
Matthew,21,41,"Irail potoan ong i: A pan kamela aramas sued pukat, ap pan neki ong akai saumat a mat en wain o, me pan ki ong i wan wain ni ansau me kon ong."
Matthew,21,42,"Iesus ap kotin masani ong irail: Komail saikenta doropwer nan kisin likau kan: Takai o, me sause kan kasapokelar, ap id wialar takai en pukakaim. Mepukat wiauier ren Kaun o, men kapuriamui patail?"
Matthew,21,43,"I me I indai ong komail, wein Kot pan sapadoke sang komail, ap ko ong eu kainok, me pan kida wa."
Matthew,21,44,"O meamen pupedi ong pon takai wet, pan ola, a meamen me a pan pupedi ong poa, a pan pitaki pasang i."
Matthew,21,45,"A samero lapalap o Parisär akan lao rongadar a karaseras akan, re mulikiadar, me a kotin karaserase kin irail."
Matthew,21,46,"Irail ari masamasan sili en saikidi i, a re masak aramas akan, pwe re wia kin i saukop amen."
Matthew,22,1,A IESUS kotin sapeng o pil karaseras ong irail masani:
Matthew,22,2,"Wein nanlang rasong nanmarki amen, me kamadipe na ol ni ran en a kapapaud."
Matthew,22,3,"O a kadarala na ladu kan, pwen luke dong kamadip o, me kileledier akan; a re kang kodo."
Matthew,22,4,"A pil kadarala akai ladu masani: Kaireki me kileledier akan: Kilang, i kaonopadar ai kamadip o: nai kau ol o man wi kan me kamelar, o karos nikier, ko dong kamadip en kapapaud!"
Matthew,22,5,"A irail sota insenoki, ap kowei, amen nan sap we, o amen ko ong dodok."
Matthew,22,6,A me tei kan saikidi a ladu kan kaloke o kame ir ala.
Matthew,22,7,"Nanmarki ap makara kidar, kadarala a saunpei kan, kamela me lolap oko o isikedar ar kanim o."
Matthew,22,8,"A ap indang a ladu kan: Ari, kamadip onoper, a me kileledier akan sota war ong."
Matthew,22,9,"Komail ari kowei nan al akan, a karos me komail diar, en kalua dong kamadip o."
Matthew,22,10,"Ladu kan ap kola nani al akan, kapokon pena karos, me irail diaradar, me sued o me mau kan; kamadip ari tounlar."
Matthew,22,11,"A nanmarki lao pwarado, en kilang toun kamadip, ap diaradar aramas amen, me sota a kapwat,"
Matthew,22,12,"A ap masani ong i: Kompoke pai, iaduen om kak pedelong, pwe sota om kapwat? I ari sapaimokid."
Matthew,22,13,"Nanmarki ap masani ong papa kan: Saliedi i pa o nä akan, ale o kasapokela nan rotorot liki iei wasan maiei o teterok."
Matthew,22,14,"Pwe me toto paekeredo, a me malaulau piladar."
Matthew,22,15,"Parisär ap pokon pena, kaparok pena duen ar pan kasapunga i sang a masan;"
Matthew,22,16,"Irail ap kadaralang i nairail tounpadak kan iangaki ladun Erodes kan, potoan ong: Saunpadak, se asa, ir me kotin melel, o kotin kawewe melel duen al en Kot o re sota kotin kupuroki meamen, pwe re sota kotin kasampwaleki sansal en aramas."
Matthew,22,17,"Ari, re kotin masani ong kit kupur ar. Me pung, en nopwei ong nanmarki de so?"
Matthew,22,18,"A Iesus lao kotin mangi ar me suet, ap masani: Malaun komail, da me komail kasongesong kin ia?"
Matthew,22,19,Kasale dong ia moni en nopwei! Irail ap potoan ong i denar eu.
Matthew,22,20,A kotin masani ong irail: Mom en is o inting wet?
Matthew,22,21,"Irail potoan ong i: En nanmarki, a i kotin masani ong irail: Ari, komail ki ong nanmarki, me nain nanmarki, o ong Kot, me sapwilim en Kot."
Matthew,22,22,"Irail lao rongadar met, rap puriamuiki o muei sang i, o koieilar."
Matthew,22,23,"Ran ota Sadusär akai ko dong i, me kin inda, me dene me melar akan solar pan maureda, ap kalelapok re a."
